book_id,book_name,comment_id,comment_username,comment_timestamp,comment_location,comment_rating,comment_content,comment_isuseful
35723705,Python工匠,3497996052,moonchild,2022-12-10 00:29:24,安徽,还行,偏向非入门读者，或者说有些项目开发经验的程序员。但是作为Python初学者的话，我觉得不如学校老师讲得深入全面,
35723705,Python工匠,3298342354,0.618,2022-04-02 08:25:07,,力荐,不只是 python,
35723705,Python工匠,3278096316,[已注销],2022-03-18 16:05:06,,推荐,总体比较浅 但有些有用的tricks,
35723705,Python工匠,3275258074,泥瓦匠阿毛,2022-03-16 11:44:40,,力荐,对于测试部分的描述非常赞：）测试是有助于改进代码结构的，易于测试的代码结构一定是良好的。,
35723705,Python工匠,3721274191,zczhuohuo,2023-03-14 23:47:57,广东,力荐,写的很用心，基于自身的经验来解构经典的原则，理论，很受用,
35723705,Python工匠,3796619884,萬軍,2023-07-13 22:07:13,上海,力荐,深入浅出，不止Python,
35723705,Python工匠,3585520492,文桑,2023-11-30 21:26:12,广东,推荐,有人说这是入门书?那我一定没入门，老实讲，我懵懵懂懂看完的，虽然知道作者经验丰富，行文间也透露出一股云淡风轻的气息，但现阶段的我，修行未够，不能领悟，唯有继续入门，有天回来再看看。,
35723705,Python工匠,4012979887,ikeepo,2023-12-05 13:55:06,美国,推荐,"算是不错的中文技术书籍，是作者自己使用python时候的一些技巧经验总结，名副其实。
不算很深入，但是足够成为一个中级程序员了。
不过更大的一个启发是，这样的书，似乎我也可以写嘛",
35723705,Python工匠,3272978333,furuiyang,2023-11-21 19:47:49,广东,力荐,常读常新,
35723705,Python工匠,3239581967,歧路花火,2022-05-20 18:18:42,,力荐,适合进阶 Python。本书类似 Python Cookbook 或者 Fluent Python，但是更偏重工程实践，不止于概念 Tricks 本身，更在乎如何用这些技术的最佳实践构建出可靠、优雅和 Pythonic 的工程。由于是新书，里面的概念还是比较新，type hints与mypy的类型检查方案是有的，但是似乎没有对 PEP 585 进行修订。,
35723705,Python工匠,3566851762,Shing,2022-11-14 14:21:40,广东,力荐,整体写得挺好，这次阅读算是温故而知新吧,
35723705,Python工匠,3513692677,Behemoth,2022-10-08 18:51:31,北京,推荐,介绍了不少有用的 trick 以及 python 规范，涉及不少高级主题，有很多经验之谈，适合有一定 python 和项目经验的读者,
35723705,Python工匠,3645204158,cacoo,2023-01-13 11:30:26,浙江,推荐,10.24 - 01.13 从其他语言转过来的人应该读一读,
35723705,Python工匠,3386204211,平凡的老鱼,2023-01-31 23:12:43,北京,力荐,近年来读过最棒的python技术书，甚至也算是近年来读过的最好的几本技术书之一了，这本书在一定程度上做到了很好的深入浅出，在打开书的第一页就能明显感受到，后面很多章里面的案例故事和编程建议引入的也很自然。示例代码的复杂度也恰到好处，最后4章关于设计原则在python上应用讲得也是极好的，尤其最后一章，能够很好的用在手头的项目上。 总之，如果要写好的python，强烈推荐一看，谁看谁知道。略有疑问， 第50页的代码我运行结果和作者得到预期不一样，不知道其它人如何？,
35723705,Python工匠,3547601273,RamdomObserver,2023-02-19 12:40:25,浙江,推荐,这本应该算是看完了的！,
35723705,Python工匠,3298438805,潮戒,2023-03-21 08:37:52,北京,推荐,大型项目部分写的浅了，基本是工具的罗列，整体还不错。,
35723705,Python工匠,3914886702,β进化中,2023-08-30 13:40:25,上海,力荐,写得挺好的,
35723705,Python工匠,3475384390,无明,2023-06-28 20:59:53,上海,力荐,大型项目少了，其他很好,
35723705,Python工匠,3853215322,Lax,2023-07-16 18:44:59,安徽,推荐,＃ 在作者后来的文章《ChatGPT正在杀死编程里的乐趣里》中，他区分了编程中乐趣的两类来源，“规划与设计”和“解决小谜题”，并指出后者正随着ChatGPT的兴起而逐渐消失。书中的大多技巧与经验也属于这一类吧。,
35723705,Python工匠,3766296087,BBHMM,2023-09-02 00:14:08,北京,力荐,最有价值的后几章还没好好读，以后补上,
35723705,Python工匠,3449196180,上善若水,2022-08-07 14:39:05,,力荐,满分推荐,
35723705,Python工匠,3491440684,声嘶力竭,2022-09-09 16:46:04,广东,力荐,文字很友好，唯一问题是太少了，不太够看。,
35723705,Python工匠,3462553572,Myzle,2022-08-18 14:19:57,,力荐,如果十年前看过这本书，人生应该会不同,
35723705,Python工匠,3490597083,wdpm,2022-09-12 16:48:53,,力荐,优秀的python入门书籍之一。,
35723705,Python工匠,3433636185,Fity,2022-07-27 00:52:42,,还行,python基础+python技巧+代码可读性介绍。扩展版可以看 《python 基础教程》 + 《Effective Python》 + 《编写可读代码的艺术》,
35723705,Python工匠,3436507104,Maooyer,2022-07-27 18:56:22,,推荐,偏向 Python 工程技法的一本书，里面的建议都还挺受用的,
35723705,Python工匠,3444843086,Geo,2022-08-06 13:46:55,,力荐,OOP部分的solid讲解挺棒,
35723705,Python工匠,3401233922,周小北,2022-06-26 00:26:59,,力荐,"五星好评！工匠精神是一种追求职业品质的精神，《python工匠》是一本追求代码品质的书籍，推荐有python开发经验的小伙伴通读一遍，试着重构之前的代码，反复锻炼，水平肯定能更上一层楼。
这本书早出来几年，我现在的代码应该会非常棒。",
35723705,Python工匠,3255246537,小毛驴,2022-06-22 17:29:47,,推荐,很多观念不谋而合，对于如何写好代码的原则任何编程语言都适用。,
35723705,Python工匠,3717044621,MEME,2024-01-17 16:41:35,广东,力荐,这本书需要有一定python基础和项目开发经验的人看，最好是还看过python cookbook，因为书中的内容涉及到很多平时不常用的语法糖（奇技淫巧），并且有些知识点提到但并不会很详尽，对python的所有语法不熟练的看得会很吃力。总体上这本书适合python进阶人群，内容与书名一致，兼具技巧与实践，并且介绍了很多基础书籍中没有的知识点，作者也深谙重构之道与设计模式思想，值得好好品读！,
35723705,Python工匠,4167916630,tuo,2024-04-23 16:25:20,北京,力荐,不只python,
35723705,Python工匠,4129484707,文超,2024-03-17 10:50:54,中国台湾,力荐,【微信读书可读】Python从业者必读。,
35723705,Python工匠,4106594052,triStone,2024-02-26 10:05:54,广东,还行,书不错，浅显，可实操。比较适合刚开始用python写工程代码的程序员。,
35723705,Python工匠,3341086210,BlaCk,2022-05-06 21:20:05,,力荐,中文原创不易，期待实体书。,
35723705,Python工匠,4069353153,w!kn,2024-01-25 18:26:45,北京,推荐,"2024年我又重新看了遍，早已没有刚转码读到这本书的惊叹。不过也能从中再捡起一些零碎的知识，前十章还是值得看的。建议读者只需要按自己的需求来看这本书即可，不必浪费太多时间。

作者更多是想写出阅读性强，且合理的代码。
而我只是想找找自己的编码是否可以有改进的方式，并不在乎别人是否看懂。
真实工作中，往往都是被烂代码恶心。根本没有心情为别人着想，写出好代码。

此外，python 的一些新的特性，语法糖也很好用。比如海象符，dataclass。打算以后有空了自己写一篇博文，立个flag 在这里",
35723705,Python工匠,3825741276,礼赞,2024-01-26 10:20:47,广东,力荐,"非常优秀的作品，大大拓宽了我对 Python 的认知，对很多之前似是而非模糊不清的高级特性都加深了理解，而且写得非常清晰易懂，一点儿都没有啃艰涩大部头的疲惫感。

作者不仅仅介绍了 Python 的各种特性，还结合实际开发案例，通过一步步的重构进行讲解，并对不同方案做比对，非常注重实践。

此外，还深入谈了 OOP 的 SOLID 原则以及 Pythonic 的风格，对于编写高质量代码真的很有帮助。",
35723705,Python工匠,3349755944,飞林沙,2024-02-15 23:51:54,上海,力荐,不错的一本 Python 书，很多小技巧和最佳实践，比《重构》和《代码整洁之道》更实用一些，毕竟还包含了很多现代的语言特性，值得大部分 Python 程序员来读。,
35723705,Python工匠,4025686983,七,2023-12-17 19:56:39,北京,力荐,我认为很好,
35723705,Python工匠,3458987146,RRRSSS,2023-12-29 18:28:54,新加坡,力荐,"每天下午摸鱼 2 个小时，看完了这本书。

就像一个老师傅带着你一样，读得很舒服。

Ok，2023 年最后一本书搞定。",
35723705,Python工匠,3583194163,Charles,2024-01-29 22:36:08,辽宁,力荐,python还不错哈，简单高效。 读完确实不错。,
35723705,Python工匠,3732797106,YellowStar5,2024-09-20 20:40:38,浙江,推荐,偏简单了，不够深入。要是你读过软件设计相关的书，会觉得稍显啰嗦。如果看过 Python编程，直接流畅的Python,
35723705,Python工匠,4303390567,尚善,2024-10-25 08:02:21,吉林,力荐,优秀且并不过时，有些章节比较深入。,
35723705,Python工匠,4187709010,howie.serious,2024-10-28 08:33:11,北京,推荐,"正在和9 岁小女孩一起学习编程，这本书很有帮助，可以让小白更好理解基础的编程概念。进阶部分以后会按需翻看。会是一本读好几遍的编程书。

小学生以前玩过几年 scratch，今年开始学习 python。学校里面刚好有了信息学社团，学 C++。和小学生一起学编程，跟娃做同学，刚好可以圆我学习编程的梦想。",
35723705,Python工匠,3339391885,触摸壹缕阳光,2024-12-01 18:00:05,湖北,力荐,全部过了一遍，有些地方匆匆而过，总体来说还是不错的，但是有些内容过于简单，而有些较难的几个点没有介绍的太清楚，毕竟定位也不是初级入门，写出厉害之处就是写出了很多自己在工作或实战之中的经验，没有照本宣科，一切从实践出发，比国内的其它的Python书好太多了。有些地方在用到了，再来读，效果会更好。,
35723705,Python工匠,3913375689,第一剑豪,2024-12-11 22:37:15,浙江,力荐,看到有人推荐，写的非常好，对我帮助最大的一本python书籍,
35723705,Python工匠,3298909168,AdamA,2022-04-02 18:03:33,,力荐,我认为这是一本和《Python Cookbook》同样有用的技术书籍。,
35723705,Python工匠,3466818753,眯眼西索,2022-08-21 11:19:43,山东,还行,初级和中级之间补充的一本书。书中有很多代码是略过的。这点提出批评。有些地方代码过于简陋，单纯是伪代码，无法运行,
35723705,Python工匠,4038457933,无心散卓,2023-12-29 16:50:24,日本,力荐,Python 高级教程，不适合当作入门教材，但如果想学习如何写出 Pythonic 代码，强烈推荐,
35723705,Python工匠,4237052522,杰克豹,2024-07-08 15:20:57,江苏,力荐,无论如何，永远不要停止学习。这本书又帮我更新了 Python 知识，感谢功力深厚的作者，学到了不少新东西😁,
35723705,Python工匠,3687821780,usc3l,2024-06-02 15:56:42,上海,推荐,"#馆 #享 语言都是相通的，不同的是语法，有些糖果是为了更加项目标准化，有些为了更加简洁。
现代语言也都在相互融合相互学习提升优雅性。",
35723705,Python工匠,4177248330,huxuan,2024-05-03 08:13:53,山西,力荐,很不错的Python读物，结合了很多实际生活中的实例，让知识更加通俗易懂。,
35723705,Python工匠,4293210131,iterate,2024-09-07 06:36:18,日本,力荐,还是挺好的。好像是足够使用的程度 嗯。深入可能不是很深入 但是一定程度足够使用 嗯。,
35723705,Python工匠,4311629205,Spike,2024-09-28 23:46:44,四川,力荐,"非常好, 很有启发. 适合有一定其他语言的开发经验的人学习python. 能感受到作者丰富的一线开发经验",
35723705,Python工匠,4357226721,大钢总,2024-11-18 18:59:43,广东,力荐,是一本好书，适合下班后或上班摸鱼时翻几页看看。越看你越会觉得python真是一门非常好的语言，大量因为互联网公司办公室政治而用Go写后端业务逻辑的程序员应该会对此有很深的感触。,
35723705,Python工匠,4505818646,秋小叶,2025-04-13 11:36:50,浙江,推荐,4月上旬，前两周看完，最近重新开始写python的代码。这本书可以被称为是代码大全python版本。,
35723705,Python工匠,3282111524,山梨酸钾,2022-03-21 00:05:34,,推荐,这本书是接近于一本教”简单和弦“的书，可以利用里面教的”和弦“更有章法的构建属于你的”乐章“（项目）。 算是比较推荐的一本书,
35723705,Python工匠,4476463472,scorpio_b,2025-03-11 13:29:01,江苏,力荐,实用,
35723705,Python工匠,3273957381,Aha_困,2022-03-15 09:29:42,,力荐,入门和进阶的知识都米能够找到,
35723705,Python工匠,4467025428,Jack,2025-03-02 20:38:17,北京,推荐,简单易读，但是深度不够。,
35723705,Python工匠,3697649227,林深鹿鸣,2024-01-15 15:06:38,江苏,推荐,实践性很强,
35723705,Python工匠,3557989675,para,2023-03-05 22:58:39,上海,力荐,这个写得厉害,
35723705,Python工匠,4250633847,森码,2024-07-22 21:08:41,北京,推荐,一本非常好的入门书，写好代码不知需要了解语法和特性更需要高维度的思考,
35723705,Python工匠,3493795282,默存,2022-10-04 20:57:29,湖北,力荐,对于非科班、非程序员人群的启发性也很大，是真正的进阶书。,
35723705,Python工匠,3240834541,saber000,2022-02-16 09:23:38,,力荐,作者总结了工作多年来的编程技巧和思考，深入浅出，值得推荐,
35723705,Python工匠,3856118939,天青,2023-07-19 09:02:47,辽宁,推荐,随着近些年Python在较多领域的广泛应用，市场中涌现了各种介绍Python相关知识的书籍。本书没有落入俗套，而是以一个程序员的工作经验，从基础知识到项目构建，介绍其中的知识点和实践技巧。内容结构安排精致，思维清晰缜密。,
35723705,Python工匠,3493276858,斐然是我,2022-09-10 23:56:27,山东,还行,伪代码有点多，零碎且分散。内容还不错，整洁代码方面讲的很好，但可惜很多内容目前我还用不太到,
35723705,Python工匠,3354339657,何必风飞沙,2022-05-14 22:12:55,,推荐,内容整体是不错的，也是作者总结了多年工作经验的作品。可以配合深入Python特性这本书一起阅读。,
35723705,Python工匠,4005158387,vito,2023-11-28 10:50:19,上海,力荐,"非常意外，国人也能写出如此高水平的技术图书，看完之后的第一感受就是我之前好像根本就不会Python 一样，需要回炉重造，很多标准库的用法还需要补补功课，装饰器、类这些知识还需要好好深入学习，尤其是要养成规范的编程习惯，严格要求自己。
在我眼里，这本书可以达到《流畅的 Python》、《Effective Python》平起平坐的水准，T0天花板级别！越学越心虚，越学越觉得自己知之甚少，越学越觉得自己水平还很差，学海无涯啊。",
35723705,Python工匠,3391332695,图灵新知,2022-06-16 11:00:25,,力荐,强烈推荐，写作方式别具一格，以大家喜闻乐见的条目式知识点呈现，短小精悍，可直接应用于编程实践中。,
35723705,Python工匠,4499005074,细雨平湖,2025-04-05 16:42:06,北京,力荐,为数不多的国人编写的Python好教材。,
35723705,Python工匠,3977986929,Myokuuu,2023-11-02 02:34:30,山东,推荐,对于项目实战、技巧部分，还不如找本专门的设计模式书来看。 语言讲解部分一带而过。但是还是能从内容中可以看出作者的用心以及思考的。,
35723705,Python工匠,3890842545,一步到位,2023-09-03 23:49:51,上海,力荐,总体比较浅，但里面有一些你想不到的技巧，超值！,
35723705,Python工匠,3915921212,摸鱼归来再读书,2023-08-30 23:50:58,福建,力荐,面向实践的一本python书。,
35723705,Python工匠,3265871553,图灵社区,2022-06-17 10:20:45,,力荐,源自本土一线项目案例，融入互联网大厂工程实践经验，聚焦真实项目中高频使用的Python编程核心知识点，轻松进阶python,
35723705,Python工匠,4297667231,时间De味道,2024-09-12 17:25:46,浙江,力荐,深入浅出，入门好书,
35723705,Python工匠,3324360043,冰雨,2022-08-12 18:12:22,,力荐,帮助很大,
35723705,Python工匠,4235792851,hi_liuyang,2024-07-07 10:47:59,上海,力荐,作为熟悉其他语言，入手python是非常容易的，但是要想用的顺手，还是需要多看一些语言特性、技巧方便的书。而一般的入门又太基础，基本是给没有编程基础的人看的，本书就非常值得推荐给有一定经验的程序员。,
35723705,Python工匠,3276876559,英子,2022-03-17 18:01:49,,力荐,大家好，我是本书策划英子，特别开心地将这本书热烈地推荐给那些「入门Python之后依然觉得上手项目有难度或者写代码不够顺手的朋友们」，这是专门为大家打造的图书。作者 @piglei 大佬业务经验丰富（Python编程13年），这本书基于他的GitHub开源博客系列「Python工匠」。在书出版之前博客就收获了圈内诸多好评。这次成书扩充到了开源内容的 2 倍以上，且经过了作者的精心打磨。这本书透彻地回答了一个问题：如何写出地道的Python工程代码？这是市面上少有图书专门探讨的，或者说做得不够充分，起码在Python领域是这样。案例丰富、通俗易懂、贴近实战，但愿这本书会大大提升你的Python编程水平。极为期待朋友们阅读完成（或者阅读过程中）分享自己的感悟。,
35723705,Python工匠,3273595021,西,2022-03-14 22:53:41,,力荐,难得的 Python 进阶书籍。这本书是作者多年的工作经验总结，非常适合捕蛇者进阶。,
35723705,Python工匠,3535812966,靖哥哥,2022-10-18 14:31:23,北京,力荐,我的主语言是python，对于我来说解惑了我很多工作上的问题,
35723705,Python工匠,3989939675,Viola,2023-11-26 23:42:28,云南,力荐,非常好，简单明了。适合有一定python基础又的中高级程序员。非常赞！！！希望作者再写好书！,
35723705,Python工匠,3304443859,龚军,2022-04-06 12:34:06,,力荐,非常值得一读的python指导书，作者不是教你python的知识点，而是像一个师傅在指导你怎样写好代码，是作者在融汇贯通写好代码的精髓以后，用最简单易懂的文字给你娓娓道来，不管是新手还是老鸟，都非常有帮助。本人也是多年的python开发者，常年都在完成功能的“粗“代码，读完本书后豁然开朗，感觉书中的文字和代码都是精雕细琢，工匠精神贯穿其中，对写好代码有很强的指导性。,
35723705,Python工匠,3302075530,抓住潮流的美吧,2022-04-04 21:35:05,,力荐,本书沉淀了作者十余年的Python编程经验，非常适合有一定Python编程的同学。,
35723705,Python工匠,3258765685,阳,2022-03-02 11:34:41,,力荐,大神出品，果然精品,
35723705,Python工匠,3255626656,爱吃茶叶蛋,2022-02-27 18:46:39,,,github上面有开源的，二刷了。买本实体书支持下,
35723705,Python工匠,3782390453,沙漠的烦恼,2023-05-10 09:31:36,广东,推荐,学到不少东西，但伪代码比较多，其实不方便实践学习。有些地方比较啰嗦,
35723705,Python工匠,3665306617,Davinci_Ahau,2023-01-26 11:02:38,四川,力荐,公众号抽奖得的，有很多Python使用过程中的小技巧和注意事项，值得一读。,
35723705,Python工匠,3768593346,豆友n89AEFKIsE,2023-04-27 14:07:57,广东,力荐,干货满满，技巧实用,
35723705,Python工匠,3497214626,鱼,2022-09-14 08:04:04,上海,还行,有点用,
35723705,Python工匠,3399920001,李谨杰,2022-06-24 21:39:45,,力荐,太棒了！特别适合python进阶。,
35723705,Python工匠,4513485438,龙翎郡主,2025-04-22 16:45:30,广西,还行,不得不说，这本书确实有些可取之处，里面的某些观点和内容还是蛮有价值的👍。但话又说回来，对于基础扎实的朋友而言，就有点让人“上头”了，很多内容过于详细，显得太啰嗦😩。他们本身就对基础知识驾轻就熟，更希望看到些有深度、精炼的干货，这本书要是能更简洁高效就完美咯🤔。,
36365320,Python编程（第3版）,3847041368,韩霜雪,2023-07-11 01:50:32,沙特阿拉伯,力荐,大一的时候我用这本书的第一版学Python。读博士的时候我的名字作为“审读专家”放在了第三版的前言里。也许这就是成长吧。,
36365320,Python编程（第3版）,4038504846,Brezee-,2023-12-29 17:38:55,重庆,力荐,好书，把书中的代码都敲了一遍，已经初步掌握python,
36365320,Python编程（第3版）,3991213571,🍊续缘,2023-11-14 18:31:07,浙江,力荐,零基础编程，可以用本书把基本知识，部分项目过一遍。然后带着这份青涩的熟悉感，进入这个全新的世界。,
36365320,Python编程（第3版）,4072041620,等待用户,2024-01-28 10:23:33,爱尔兰,推荐,通俗易懂。前期基础公式举例不多，少点逻辑训练。后期项目还行，重点还是读者跟着书中代码的实践性。,
36365320,Python编程（第3版）,3980305676,迷宫,2023-11-02 21:35:15,河南,力荐,好简单啊，我可是先学了c语言,
36365320,Python编程（第3版）,3956126424,GreyZeng,2024-03-09 11:56:04,广东,力荐,Python入门最好的书,
36365320,Python编程（第3版）,4051376859,育树霖疯,2024-01-08 22:24:38,四川,还行,第二本python编程书，有了GTP那python学习不是一般的快。不懂直接问就行了。,
36365320,Python编程（第3版）,4024115433,夏侯子爵,2023-12-16 13:46:29,重庆,力荐,从浅入深地讲解Python，作为文科生都能快速理解和上手，不愧是入门级神作！,
36365320,Python编程（第3版）,4160390705,今天读史料了吗,2024-04-23 13:59:41,北京,力荐,仔细看了基础部分上课明白多了但是还是不会做题,
36365320,Python编程（第3版）,4384711966,nonloso,2025-02-27 08:16:49,山东,力荐,只是迈进了个门槛而已（结合B站“林粒粒呀”效果更佳！,
36365320,Python编程（第3版）,3839356552,Alex,2023-07-04 08:38:20,浙江,推荐,"小白入门，书中的代码举例一会使用VSC,一会使用python自带的IDLE,😵",
36365320,Python编程（第3版）,4104284101,生活在深处,2024-02-24 13:35:29,天津,力荐,硕士期间读的，很可爱！感觉很适合青少年（？）,
36365320,Python编程（第3版）,4033436158,江离,2023-12-25 11:38:28,上海,力荐,其实是去年练的，一章一章每个练习都认真敲了代码,
36365320,Python编程（第3版）,4131015645,夏炎寒江,2024-03-18 18:50:56,浙江,力荐,对于零基础的初学者非常友好，手把手带你快速入门。以本书为基础，可以选择自己感兴趣的Python细分应用领域，进行更深入的学习。,
36365320,Python编程（第3版）,4144748235,lhcwjy555,2024-04-01 09:06:57,辽宁,力荐,浅显易懂,
36365320,Python编程（第3版）,4440329885,七月四日,2025-02-07 14:50:01,上海,力荐,写的很好，把基础语法过了一遍，之后有问题可以再看。,
36365320,Python编程（第3版）,3925675066,Adrian Wang,2023-09-08 14:22:41,上海,推荐,一步步来，能够体会到初学者的快乐，包括后续的游戏和网站开发。,
36365320,Python编程（第3版）,4311682076,客厅插线板,2024-09-29 00:44:45,天津,力荐,YYDS，相见恨晚，每块代码都撸了一遍，书写得不能再详细了，只要你跟着指引一步一步来就不会错。遇到问题不明白的可以随时找AI工具，编程方面它很厉害。,
36365320,Python编程（第3版）,4057489076,雪鹅,2024-01-14 13:51:08,河南,力荐,非常好,
36365320,Python编程（第3版）,3998672006,宫也,2023-11-22 13:56:00,新疆,,fun,
